order_id,customer_id,product_id,category,amount,order_date,returned,total_amount
O125932,C13066,P233460,Beauty,29,22-07-2024,No,26
O125933,C15108,P229171,Fashion,47,03-07-2024,No,94
O125934,C13020,P216236,Toys,6,30-12-2024,No,5
O125935,C12680,P248792,Electronics,54,16-04-2025,No,54
O125936,C14441,P233835,Beauty,53,26-06-2025,No,50
O125937,C14819,P201132,Fashion,10,29-01-2025,No,8
O125938,C12948,P207612,Grocery,22,22-08-2025,No,22
O125939,C13731,P231824,Home,38,13-06-2025,Yes,36
O125940,C11101,P209433,Toys,40,05-06-2025,No,36
O125941,C15484,P230868,Grocery,13,08-03-2025,No,10
O125942,C11037,P200946,Fashion,30,11-08-2024,No,30
O125943,C14231,P244107,Grocery,15,03-10-2023,No,15
O125944,C15423,P201615,Sports,41,20-09-2024,No,41
O125945,C16540,P212851,Electronics,226,13-12-2023,Yes,226
O125946,C10791,P208254,Electronics,614,16-02-2025,No,1228
O125947,C14174,P222099,Toys,2,02-08-2024,No,2
O125948,C11778,P233161,Home,45,25-07-2025,No,180
O125949,C14800,P232598,Home,188,22-04-2024,No,132
O125950,C10981,P226102,Grocery,18,04-03-2025,No,18
O125951,C15537,P223918,Grocery,3,03-01-2025,No,3
O125952,C11265,P209693,Electronics,1374,14-06-2025,No,1374
O125953,C15170,P238970,Home,159,21-09-2024,No,159
O125954,C10743,P249671,Grocery,7,11-05-2025,No,6
O125955,C17938,P215154,Toys,11,05-01-2024,No,9
O125956,C12431,P200388,Sports,83,09-09-2024,No,74
O125957,C10374,P249739,Electronics,62,18-11-2024,Yes,62
O125958,C11753,P236265,Beauty,34,15-08-2025,No,101
O125959,C16349,P213901,Beauty,5,03-10-2023,No,4
O125960,C13897,P229307,Electronics,394,10-04-2025,No,374
O125961,C12536,P207669,Toys,34,01-06-2024,No,29
O125962,C17548,P235339,Fashion,121,14-09-2023,No,121
O125963,C11991,P223092,Beauty,7,27-03-2025,No,7
O125964,C12928,P231924,Home,190,16-10-2023,No,361
O125965,C15430,P226560,Electronics,1380,09-02-2025,No,1380
O125966,C13446,P226857,Beauty,5,13-08-2024,No,4
O125967,C16775,P245241,Fashion,6,01-02-2024,No,6
O125968,C10591,P241034,Electronics,128,19-02-2025,No,115
O125969,C15161,P249861,Fashion,16,26-12-2023,No,15
O125970,C14628,P247336,Beauty,12,05-07-2024,No,12
O125971,C12569,P221014,Electronics,886,24-02-2025,Yes,886
O125972,C12872,P234198,Electronics,423,31-01-2025,No,402
O125973,C11176,P214309,Grocery,1,03-06-2025,No,4
O125974,C11335,P229925,Electronics,272,30-12-2023,No,545
O125975,C15413,P216176,Home,285,28-08-2025,Yes,256
O125976,C14693,P221375,Electronics,298,23-09-2024,No,298
O125977,C10112,P205067,Grocery,4,27-08-2024,No,8
O125978,C13772,P247396,Home,415,08-05-2024,No,831
O125979,C15231,P232143,Electronics,169,20-02-2024,Yes,119
O125980,C15294,P218422,Toys,10,16-03-2025,No,10
O125981,C11845,P220517,Toys,11,07-01-2025,No,22
O125982,C15421,P228514,Grocery,8,08-01-2025,No,30
O125983,C11987,P202215,Sports,131,16-01-2025,No,315
O125984,C15635,P219740,Electronics,173,12-03-2024,No,173
O125985,C14829,P216486,Beauty,18,06-09-2025,No,18
O125986,C11985,P224720,Home,50,23-12-2024,No,50
O125987,C13292,P208946,Sports,80,21-09-2023,No,80
O125988,C13242,P212249,Beauty,75,07-04-2024,No,68
O125989,C16461,P223187,Sports,44,13-03-2025,No,83
O125990,C15091,P239064,Fashion,88,02-06-2025,No,177
O125991,C16356,P247931,Home,43,17-09-2024,No,43
O125992,C10252,P206462,Home,31,29-04-2025,No,31
O125993,C10123,P242790,Grocery,2,19-12-2024,No,7
O125994,C17807,P211901,Electronics,1319,23-01-2025,No,5277
O125995,C11236,P246783,Toys,19,03-09-2025,Yes,18
O125996,C10623,P200082,Electronics,285,17-08-2025,No,285
O125997,C13156,P242271,Electronics,52,12-05-2025,No,47
O125998,C15635,P224347,Fashion,38,23-06-2025,No,36
O125999,C13136,P246568,Sports,117,22-10-2024,No,111
O126000,C13389,P205752,Sports,62,14-01-2024,No,186
O126001,C13417,P228270,Beauty,6,30-03-2025,No,11
O126002,C11655,P238990,Toys,8,23-04-2025,No,8
O126003,C11266,P244891,Fashion,67,04-05-2024,No,63
O126004,C12945,P203668,Beauty,19,02-11-2024,No,19
O126005,C11160,P220630,Beauty,19,15-10-2024,No,19
O126006,C12294,P210995,Sports,14,28-09-2024,No,14
O126007,C10440,P234830,Beauty,21,15-06-2024,No,64
O126008,C12092,P228772,Fashion,32,06-04-2024,No,64
O126009,C12705,P241739,Grocery,29,14-06-2025,No,29
O126010,C17023,P235166,Grocery,7,03-12-2023,No,14
O126011,C13759,P211196,Sports,102,02-10-2023,No,307
O126012,C15112,P218714,Home,372,05-06-2025,No,297
O126013,C10553,P245692,Beauty,23,29-04-2024,No,63
O126014,C14904,P230368,Electronics,60,01-01-2025,No,60
O126015,C15066,P245580,Home,24,31-08-2025,No,48
O126016,C11112,P228836,Grocery,46,12-11-2023,No,41
O126017,C12777,P216811,Beauty,23,20-10-2024,No,23
O126018,C17164,P221761,Beauty,8,19-12-2023,No,8
O126019,C17097,P227066,Grocery,12,15-05-2024,No,12
O126020,C17395,P234884,Grocery,43,04-03-2025,No,43
O126021,C11833,P243281,Beauty,4,08-05-2025,No,4
O126022,C11314,P249711,Fashion,42,05-04-2025,No,42
O126023,C13493,P205441,Electronics,98,24-11-2024,No,195
O126024,C13138,P247024,Toys,14,25-05-2025,Yes,12
O126025,C15370,P225961,Grocery,15,19-04-2024,No,24
O126026,C13112,P210146,Home,91,02-02-2024,No,82
O126027,C10098,P233357,Electronics,1120,07-04-2025,No,1120
O126028,C17473,P233266,Beauty,25,25-08-2025,No,23
O126029,C17015,P216313,Home,446,13-02-2024,No,446
O126030,C13925,P240672,Electronics,173,14-05-2025,No,622
O126031,C11479,P227398,Grocery,1,19-04-2025,No,4
O126032,C15710,P242489,Fashion,13,22-08-2025,No,9
O126033,C14396,P209324,Sports,17,30-12-2024,No,16
O126034,C11222,P207432,Home,187,16-08-2025,No,187
O126035,C15778,P238724,Toys,6,02-11-2024,No,6
O126036,C14583,P220867,Sports,149,29-05-2024,Yes,149
O126037,C17273,P234359,Electronics,301,10-06-2025,No,271
O126038,C15520,P204407,Home,42,19-07-2024,No,42
O126039,C17872,P230971,Fashion,52,01-09-2024,No,52
O126040,C11004,P247091,Sports,11,30-05-2024,No,11
O126041,C10476,P236492,Beauty,13,15-04-2024,No,25
O126042,C15241,P226291,Fashion,81,03-05-2024,No,242
O126043,C17244,P249354,Fashion,73,07-01-2025,No,58
O126044,C15431,P244919,Electronics,558,29-05-2025,No,1117
O126045,C11135,P241069,Fashion,49,24-08-2024,Yes,138
O126046,C17004,P212369,Sports,94,09-03-2025,No,94
O126047,C12856,P230291,Beauty,16,30-04-2024,No,16
O126048,C11705,P217152,Fashion,151,26-09-2024,No,754
O126049,C10517,P200138,Toys,61,09-10-2023,No,61
O126050,C11220,P249372,Home,11,19-12-2023,No,23
O126051,C17265,P202525,Toys,66,22-10-2024,No,60
O126052,C12506,P209637,Toys,42,10-05-2024,No,160
O126053,C14325,P248324,Toys,20,31-03-2025,No,58
O126054,C11191,P234377,Toys,10,14-06-2025,No,8
O126055,C13880,P214533,Sports,64,26-06-2024,No,54
O126056,C17944,P221827,Sports,195,27-08-2024,No,195
O126057,C16151,P246339,Toys,5,29-04-2025,No,5
O126058,C13243,P249350,Electronics,365,16-06-2024,No,365
O126059,C11977,P222368,Fashion,18,29-04-2025,No,34
O126060,C15479,P225736,Electronics,204,02-11-2024,No,174
O126061,C12242,P217753,Fashion,5,26-02-2025,No,4
O126062,C17436,P230706,Toys,71,23-05-2024,No,49
O126063,C13090,P203571,Grocery,3,17-02-2025,No,2
O126064,C16497,P226798,Sports,152,21-06-2025,No,152
O126065,C11887,P233256,Grocery,12,14-02-2025,No,24
O126066,C15168,P236308,Fashion,92,10-09-2025,No,92
O126067,C14559,P247419,Toys,16,31-07-2025,No,15
O126068,C16499,P211059,Fashion,210,18-02-2024,Yes,199
O126069,C16993,P227003,Grocery,13,25-10-2024,No,12
O126070,C10973,P226453,Toys,21,07-04-2024,No,21
O126071,C15277,P230624,Grocery,34,29-06-2025,No,33
O126072,C10065,P209056,Toys,8,22-03-2024,No,7
O126073,C16092,P218564,Home,69,30-12-2024,No,277
O126074,C12906,P211220,Electronics,405,19-10-2024,No,1216
O126075,C10570,P211290,Toys,5,18-11-2023,No,15
O126076,C13892,P220018,Beauty,44,02-09-2025,No,39
O126077,C10307,P249807,Toys,20,17-02-2025,No,20
O126078,C13408,P216619,Home,195,11-08-2025,No,156
O126079,C13742,P216031,Electronics,1555,19-02-2025,No,1400
O126080,C10782,P233756,Electronics,1274,04-02-2025,No,1274
O126081,C14216,P217766,Sports,68,28-06-2025,No,123
O126082,C10765,P209006,Electronics,157,08-01-2025,Yes,157
O126083,C13475,P243926,Sports,109,25-09-2023,No,103
O126084,C10772,P213582,Home,174,25-06-2025,No,165
O126085,C17814,P226265,Beauty,12,08-11-2024,No,9
O126086,C13857,P215908,Toys,9,24-07-2025,No,17
O126087,C17735,P205629,Fashion,17,16-05-2025,No,61
O126088,C16239,P218870,Home,326,05-04-2025,No,310
O126089,C13185,P218049,Sports,21,27-01-2024,No,14
O126090,C15082,P210827,Grocery,5,27-09-2023,No,14
O126091,C16105,P203986,Fashion,53,30-01-2024,No,43
O126092,C17596,P240954,Beauty,18,16-02-2025,No,18
O126093,C10539,P201823,Grocery,3,11-08-2024,No,3
O126094,C17985,P221720,Sports,44,11-09-2025,No,44
O126095,C12049,P220472,Grocery,8,08-05-2025,No,8
O126096,C13283,P200610,Grocery,43,26-05-2024,No,41
O126097,C14675,P225911,Grocery,8,13-11-2024,No,7
O126098,C11663,P236636,Sports,22,16-11-2023,No,22
O126099,C16476,P220709,Beauty,91,05-06-2025,No,91
O126100,C11047,P211884,Electronics,235,13-07-2024,Yes,235
O126101,C13836,P220819,Fashion,12,04-08-2024,No,12
O126102,C13439,P237713,Fashion,51,07-09-2025,No,49
O126103,C16885,P221556,Electronics,587,25-11-2023,No,558
O126104,C10505,P246676,Electronics,453,10-03-2025,No,453
O126105,C17143,P249493,Fashion,23,30-04-2024,No,19
O126106,C13247,P213222,Electronics,139,14-08-2024,No,264
O126107,C13500,P221067,Electronics,747,29-11-2023,No,523
O126108,C11910,P211018,Electronics,120,28-11-2024,No,120
O126109,C10732,P236599,Home,196,04-05-2025,No,177
O126110,C13513,P202379,Toys,2,10-06-2025,No,2
O126111,C11571,P222489,Toys,13,13-02-2025,No,13
O126112,C14609,P246158,Grocery,56,27-01-2024,No,56
O126113,C12942,P248071,Sports,109,27-03-2024,No,109
O126114,C14456,P212394,Fashion,23,06-05-2024,No,23
O126115,C12321,P214417,Sports,128,22-04-2025,No,115
O126116,C16320,P227849,Sports,53,04-07-2024,No,95
O126117,C13335,P235207,Beauty,71,18-05-2024,No,71
O126118,C17353,P224290,Toys,7,13-08-2025,No,15
O126119,C14622,P215115,Electronics,175,02-10-2023,No,140
O126120,C17056,P232752,Beauty,32,02-12-2023,No,30
O126121,C14374,P246402,Home,219,12-09-2024,No,219
O126122,C12753,P244499,Toys,19,16-11-2024,No,19
O126123,C17365,P224241,Electronics,161,07-09-2025,No,161
O126124,C11372,P249021,Fashion,47,07-11-2023,No,47
O126125,C16042,P238197,Beauty,9,05-02-2025,No,9
O126126,C11444,P249623,Grocery,2,25-05-2024,No,2
O126127,C13376,P224443,Electronics,870,26-10-2023,No,870
O126128,C16207,P236533,Sports,75,05-02-2025,No,75
O126129,C10289,P212361,Fashion,37,14-06-2024,No,141
O126130,C12065,P224296,Electronics,494,20-09-2023,No,420
O126131,C10063,P208845,Home,118,19-05-2025,No,236
O126132,C13945,P213747,Beauty,18,20-02-2024,No,18
O126133,C10329,P249613,Toys,33,04-10-2024,No,28
O126134,C15989,P217557,Beauty,19,18-12-2023,No,18
O126135,C14858,P201667,Home,331,08-09-2024,No,331
O126136,C11963,P246963,Fashion,23,20-07-2024,No,23
O126137,C13088,P231034,Fashion,7,06-09-2024,No,5
O126138,C12490,P214143,Toys,5,04-03-2024,No,5
O126139,C10140,P203321,Electronics,606,20-10-2023,No,1030
O126140,C15427,P241599,Electronics,897,24-05-2024,No,897
O126141,C14539,P225057,Sports,18,10-06-2025,No,18
O126142,C16639,P227879,Grocery,33,10-03-2024,No,23
O126143,C12473,P204126,Electronics,985,22-06-2025,No,985
O126144,C15594,P219177,Beauty,37,27-01-2025,No,30
O126145,C13903,P209299,Fashion,75,28-03-2025,No,72
O126146,C15364,P246051,Electronics,51,01-07-2025,No,45
O126147,C10449,P206185,Toys,7,09-06-2025,No,7
O126148,C11825,P249402,Home,42,26-11-2024,Yes,42
O126149,C14446,P234388,Electronics,333,15-09-2023,No,316
O126150,C14694,P229667,Grocery,15,01-07-2025,No,30
O126151,C14806,P242678,Beauty,60,21-03-2025,No,162
O126152,C10869,P208457,Sports,76,20-11-2024,No,152
O126153,C16079,P215942,Home,102,22-11-2024,No,91
O126154,C15280,P249173,Fashion,8,24-01-2025,No,7
O126155,C17307,P246486,Home,795,31-08-2025,No,795
O126156,C13564,P202123,Fashion,148,27-01-2024,No,126
O126157,C13659,P217894,Fashion,9,06-09-2025,No,7
O126158,C13602,P236620,Sports,90,07-01-2025,No,90
O126159,C10392,P243898,Electronics,189,06-12-2023,No,189
O126160,C10841,P230604,Home,84,04-02-2024,Yes,238
O126161,C12448,P236190,Beauty,29,12-10-2024,No,27
O126162,C16193,P208431,Sports,64,19-05-2024,No,60
O126163,C12791,P235775,Beauty,20,05-02-2024,No,20
O126164,C15414,P232338,Grocery,5,14-08-2025,No,4
O126165,C17592,P226580,Grocery,2,16-03-2025,No,4
O126166,C12953,P231583,Grocery,20,16-12-2023,No,20
O126167,C15131,P213913,Toys,11,29-08-2025,No,11
O126168,C11358,P229565,Sports,224,15-05-2024,No,202
O126169,C10990,P214860,Electronics,993,17-11-2024,No,993
O126170,C11038,P232924,Beauty,5,06-07-2024,No,5
O126171,C10027,P239110,Sports,123,20-03-2024,No,123
O126172,C10387,P229695,Home,236,14-07-2024,No,708
O126173,C15411,P207598,Home,147,25-04-2024,No,294
O126174,C10832,P237529,Beauty,13,17-06-2024,No,23
O126175,C10249,P232453,Grocery,5,27-08-2025,No,5
O126176,C12027,P210975,Fashion,36,17-06-2025,No,169
O126177,C11528,P242646,Home,49,14-11-2023,No,178
O126178,C14193,P240691,Sports,232,12-07-2024,No,465
O126179,C11838,P220554,Fashion,7,18-08-2025,No,19
O126180,C11360,P231444,Toys,4,27-08-2025,No,9
O126181,C15158,P228434,Sports,102,19-01-2024,No,102
O126182,C13109,P248993,Fashion,58,30-11-2024,No,49
O126183,C11323,P248112,Sports,141,19-02-2024,No,120
O126184,C12226,P218798,Fashion,21,26-11-2023,No,42
O126185,C13680,P211441,Toys,9,30-12-2024,No,8
O126186,C10891,P202155,Electronics,224,19-03-2024,No,212
O126187,C15588,P247792,Home,45,11-06-2025,No,226
O126188,C11305,P220141,Fashion,28,16-04-2024,No,28
O126189,C16893,P232860,Toys,25,03-07-2025,No,25
O126190,C15283,P248069,Sports,78,17-11-2023,No,74
O126191,C14548,P212468,Toys,69,05-08-2025,No,69
O126192,C14192,P234911,Sports,95,12-04-2025,No,90
O126193,C17936,P224807,Toys,10,08-03-2025,No,20
O126194,C16452,P217986,Home,36,28-10-2023,No,36
O126195,C10261,P235719,Sports,34,03-02-2025,No,34
O126196,C12340,P210258,Electronics,55,02-02-2025,No,53
O126197,C11793,P201310,Grocery,9,06-10-2024,No,9
O126198,C12296,P240735,Sports,327,20-04-2024,No,261
O126199,C12292,P230926,Toys,32,13-03-2025,No,32
O126200,C16394,P206246,Toys,9,29-07-2024,No,9
O126201,C12170,P216542,Fashion,84,26-02-2025,No,84
O126202,C10324,P220162,Fashion,137,13-05-2025,No,137
O126203,C10985,P216761,Toys,24,14-07-2025,No,23
O126204,C17848,P219679,Fashion,40,29-05-2025,No,40
O126205,C16644,P208905,Electronics,97,03-10-2023,No,93
O126206,C14782,P212379,Electronics,77,21-10-2023,No,73
O126207,C13852,P247770,Fashion,17,05-04-2025,No,15
O126208,C11739,P213421,Electronics,404,27-01-2025,No,363
O126209,C11860,P228647,Toys,5,04-01-2024,Yes,11
O126210,C13137,P248938,Home,110,12-10-2024,No,99
O126211,C13898,P210974,Fashion,33,25-04-2024,No,33
O126212,C10835,P202500,Beauty,27,19-03-2024,No,26
O126213,C14154,P247686,Electronics,67,31-01-2024,No,67
O126214,C12778,P249643,Sports,396,07-10-2024,No,1979
O126215,C15617,P208113,Home,164,25-04-2024,No,328
O126216,C11396,P227580,Electronics,466,13-04-2024,No,442
O126217,C16409,P247206,Fashion,6,05-09-2025,No,5
O126218,C11676,P230760,Sports,18,05-06-2025,No,36
O126219,C14331,P232023,Fashion,62,30-01-2024,No,62
O126220,C17041,P211805,Grocery,3,05-02-2025,No,3
O126221,C14313,P242489,Grocery,31,09-10-2023,No,58
O126222,C15646,P207731,Toys,21,29-06-2025,No,21
O126223,C11837,P233713,Electronics,74,22-12-2023,No,189
O126224,C17608,P228216,Fashion,52,23-09-2024,No,36
O126225,C13721,P241661,Fashion,85,04-05-2025,No,72
O126226,C15525,P229774,Electronics,575,06-09-2025,No,1092
O126227,C17911,P235252,Grocery,8,27-07-2025,No,7
O126228,C13672,P240396,Electronics,250,27-02-2024,No,225
O126229,C13022,P211460,Fashion,71,09-09-2025,No,67
O126230,C14684,P211294,Grocery,28,27-11-2023,No,85
O126231,C11671,P210059,Electronics,563,23-06-2024,No,957
O126232,C10916,P245085,Home,129,22-03-2024,No,123
O126233,C15588,P231856,Grocery,18,06-06-2025,No,72
O126234,C10917,P207817,Fashion,57,19-01-2025,No,57
O126235,C11133,P228381,Sports,95,02-07-2024,No,189
O126236,C16496,P203033,Electronics,870,16-07-2024,No,1739
O126237,C11836,P212971,Beauty,29,13-01-2025,No,57
O126238,C12138,P200389,Fashion,29,06-05-2025,No,86
O126239,C14007,P230995,Sports,370,19-06-2025,No,370
O126240,C11905,P209435,Home,404,09-03-2025,No,404
O126241,C13989,P219731,Fashion,80,12-11-2024,No,80
O126242,C13485,P200011,Beauty,4,20-05-2024,No,4
O126243,C14797,P209708,Electronics,474,27-01-2025,No,426
O126244,C12120,P218004,Toys,3,03-06-2024,No,2
O126245,C12732,P226333,Sports,18,09-07-2024,No,18
O126246,C17714,P222537,Beauty,14,14-04-2024,No,13
O126247,C12769,P224836,Home,60,31-03-2024,No,48
O126248,C11321,P208511,Grocery,12,06-12-2023,No,11
O126249,C13716,P212473,Beauty,10,12-06-2025,No,10
O126250,C13354,P210468,Fashion,16,16-11-2024,No,16
O126251,C11528,P234695,Toys,24,07-07-2025,No,21
O126252,C15317,P202832,Beauty,17,27-02-2025,No,17
O126253,C17101,P223362,Electronics,68,28-12-2023,No,61
O126254,C15151,P220500,Electronics,240,24-04-2025,No,240
O126255,C14743,P200015,Grocery,20,20-08-2025,No,20
O126256,C10759,P210719,Fashion,8,15-01-2024,No,8
O126257,C17014,P203866,Sports,253,30-01-2025,No,684
O126258,C13412,P215986,Electronics,260,29-03-2025,No,208
O126259,C17825,P228677,Beauty,21,07-07-2024,No,20
O126260,C11357,P202345,Fashion,23,28-03-2024,No,43
O126261,C12190,P225516,Electronics,388,30-06-2024,No,777
O126262,C15865,P208450,Toys,2,01-06-2025,No,5
O126263,C13481,P215349,Toys,28,13-04-2025,No,26
O126264,C10948,P201063,Sports,20,06-09-2024,No,17
O126265,C16187,P216659,Electronics,241,30-06-2025,No,386
O126266,C12079,P243751,Fashion,13,04-10-2023,No,23
O126267,C11766,P235334,Home,34,28-05-2024,No,33
O126268,C10027,P221306,Sports,71,09-02-2024,No,64
O126269,C17163,P234698,Sports,17,23-01-2024,No,17
O126270,C12470,P214940,Beauty,7,16-11-2023,No,6
O126271,C12538,P203582,Toys,17,22-03-2024,No,16
O126272,C10159,P201331,Home,167,05-09-2025,No,334
O126273,C12892,P208066,Beauty,14,27-09-2024,No,59
O126274,C15326,P226132,Electronics,703,02-05-2025,No,1265
O126275,C14113,P213236,Home,33,16-05-2024,No,141
O126276,C15222,P200479,Home,118,22-01-2024,No,101
O126277,C17749,P220893,Beauty,5,25-08-2025,No,5
O126278,C17798,P203046,Home,34,21-06-2025,No,34
O126279,C13722,P228170,Fashion,123,10-09-2025,No,110
O126280,C16815,P201488,Fashion,248,01-01-2024,No,223
O126281,C16375,P213720,Electronics,1993,16-09-2023,No,3587
O126282,C13731,P248177,Sports,168,28-03-2024,No,168
O126283,C12471,P227400,Beauty,8,18-05-2025,No,8
O126284,C14999,P218476,Beauty,11,20-09-2024,No,11
O126285,C14850,P230492,Beauty,5,03-10-2024,No,5
O126286,C11570,P249981,Home,17,09-05-2025,No,17
O126287,C10836,P229966,Toys,28,28-11-2023,No,28
O126288,C14989,P228946,Grocery,11,28-10-2024,Yes,34
O126289,C13938,P226510,Home,152,30-01-2025,No,152
O126290,C12286,P248162,Home,124,26-05-2025,No,118
O126291,C13405,P230199,Electronics,54,13-06-2025,No,54
O126292,C16292,P224039,Sports,48,04-01-2025,No,48
O126293,C12670,P241103,Beauty,32,22-07-2024,No,32
O126294,C15527,P219188,Grocery,27,25-10-2023,No,27
O126295,C14112,P242846,Beauty,7,18-08-2025,No,14
O126296,C17057,P207990,Fashion,11,12-10-2024,No,11
O126297,C16369,P227170,Beauty,81,01-05-2025,No,77
O126298,C14747,P208975,Grocery,46,31-03-2025,No,138
O126299,C15775,P204273,Sports,146,11-03-2025,No,117
O126300,C14355,P227405,Electronics,70,26-04-2024,No,279
O126301,C15848,P206461,Fashion,54,19-04-2025,No,49
O126302,C16817,P240326,Fashion,12,08-10-2023,No,11
O126303,C11627,P228094,Toys,39,23-04-2025,No,37
O126304,C16143,P208732,Beauty,12,23-10-2024,No,11
O126305,C16317,P207375,Toys,15,07-12-2024,No,15
O126306,C11866,P213660,Electronics,117,26-04-2025,No,100
O126307,C10204,P224273,Grocery,18,26-12-2023,No,16
O126308,C16558,P200412,Electronics,277,17-10-2023,No,263
O126309,C13579,P226359,Home,171,24-04-2025,Yes,171
O126310,C15272,P238145,Electronics,175,30-07-2024,No,158
O126311,C13174,P229163,Fashion,28,26-02-2025,No,48
O126312,C17881,P242687,Grocery,31,25-12-2023,No,31
O126313,C10791,P205727,Electronics,145,27-11-2024,No,145
O126314,C17232,P215907,Electronics,808,30-12-2023,No,647
O126315,C14092,P213288,Grocery,2,03-11-2024,No,6
O126316,C15236,P234195,Sports,27,11-09-2025,No,73
O126317,C17832,P219894,Home,153,08-12-2024,No,107
O126318,C17323,P248873,Electronics,1722,14-01-2025,No,1722
O126319,C13747,P234405,Toys,55,22-08-2024,No,111
O126320,C11105,P224755,Home,104,08-08-2024,No,93
O126321,C16661,P219780,Fashion,42,21-05-2025,No,84
